Artist,Album,Weight,Tags,Published
Antimatter,Planetary Confinement,252247446296764.2,"melancholic, albums I own, favourite albums, ambient, dark ambient","26 Aug 2010, 04:09"
Antimatter,Saviour,162315675538842.25,"albums I own, ambient, dark ambient, melancholic, trip-hop","26 Aug 2010, 04:02"
Antimatter,Lights Out,142798970037942.97,"albums I own, ambient, darkwave, dark ambient, melancholic","26 Aug 2010, 04:05"
Antimatter,Leaving Eden,131768861061746.67,"Progressive rock, albums I own, darkwave, favourite albums, ambient","26 Aug 2010, 04:11"
Lustmord,Heresy,128742755211200,"dark ambient, ambient, 1990, industrial, soundscapes","12 Aug 2020, 04:10"
Mortiis,The Smell Of Rain,94394499791061.73,"industrial, dark ambient, amazing, darkwave, goth",
The Haxan Cloak,Excavation,87315384864196.73,"2013, dark ambient, electronic, experimental, drone",
Arcana,Dark Age of Reason,61948641428355.64,"ambient, darkwave, Gothic, dark ambient, neo-classical",
Sephiroth,Draconian Poetry,61708731006106.12,"dark ambient, tribal, ambient, industrial, swedish",
Samsa,Haunt Me,60655444720000,,
Samsa,Butterflies,54119863208400,,
Elend,The Umbersun,53381770959446.914,"dark ambient, Gothic, neoclassical, goth, neo-classical","10 Mar 2010, 09:51"
Arcana,Cantar de Procella,50140504864236.11,"dark ambient, neoclassical, Gothic, darkwave, medieval",
Kammarheit,The Starwheel,46095389559450,"dark ambient, drone, ambient, drone ambient, Cyclic Law",
Lustmord,Metavoid,38920504837500,"dark ambient, ambient, 2001, experimental, soundscape",
Samsa,Solo,37708795904000,,
Arcana,Inner Pale Sun,37706161585066.664,"dark ambient, neoclassical, ambient, ethereal, Gothic",
Arcana,Le Serpent Rouge,36047835440617.28,"dark ambient, ritual ambient, Ritual, Arcana, world",
Sleep Research Facility,Deep Frieze,36019178315472,"dark ambient, ambient, drone, drone ambient, Cold-fi",
Northaunt,Horizons,34411012701893.88,"dark ambient, ambient, Cyclic Law, alternative, folk","19 Nov 2010, 12:33"
Lustmord,The Place Where The Black Stars Hang,31369413602800,"dark ambient, 1994, ambient, great, Infinity",
The Mount Fuji Doomjazz Corporation,Succubus,28850417467587.69,"doom jazz, dark ambient, 2009, dark jazz, experimental",
Desiderii Marginis,Seven Sorrows,28510351845000,"dark ambient, ambient, 2007, cold meat industry, dreamscapes","20 Apr 2016, 23:47"
Kammarheit,Asleep and Well Hidden,25669728962222.227,"dark ambient, drone, Cyclic Law, ambient, atmospheric",
Desiderii Marginis,Procession,24563915015704.688,"dark ambient, ritual ambient, 2012, ambient, favorite albums","17 Sep 2014, 03:40"
Antimatter,Fear of a Unique Identity,24239764435082.664,"atmospheric rock, rock, alternative, 2012, best of 2012","23 Nov 2012, 01:23"
Lustmord,Purifying Fire,23805545876377.777,"dark ambient, albums I own, soundscape, soundscapes, Space Ambient",
Lustmord,The Word As Power,23708932568894.98,"2013, dark ambient, drone ambient, ritual ambient, blackest ever black",
Dahlia's Tear,Under Seven Skies,23642985196800,"dark ambient, hypnotic dark ambient, ethereal, drone, avant-gardist",
Forndom,Dauðra Dura,22798595193612.246,"2016, instrumental, folk, ambient, dark ambient","14 Mar 2016, 18:50"
