Artist,Album,Weight,Tags,Published
Cliteater,Scream Bloody Clit,459704399652.00006,"goregrind, Death'n'Roll",
Last Days of Humanity,the xtc of swallowing l.d.o.h. feaces,414703343923.2,"goregrind, grindcore, 2004, Brutal Death Metal, Mendigao thrash",
Haemorrhage,Grume,413848562778.0612,"goregrind, grindcore, albums I own, death metal, Nintendocore",
Cliteater,Eat Clit or Die,411417338292.51697,"goregrind, seen live, death metal",
Haemorrhage,Anatomical Inferno,383843375221.4286,"goregrind, death metal, albums I own, deathgrind, grindcore",
Dead Infection,A Chapter Of Accidents,380610680350,"goregrind, grindcore, Masterpiece, Grind, My favourite albums",
Stoma,Scat Aficionados,339748985503.90625,"goregrind, netherlands, Porn Grind, anal masturbation, GOREGRIND AT ITS BEST",
Cliteater,Clit 'em All,290419299333.3334,"goregrind, albums I own",
Gonorrhea Pussy,Yellow Tea for Free/ Hooker Ballett,242169480000,,
Rompeprop,Rompeprop,235219001875,"grindcore, goregrind, Brutal Death Metal, Grind, groovy goregrind",
Grandma,Everybody's On Their Phone,218981218300,,
Rectal Smegma,Keep on Smiling,203929821600,"goregrind, grindcore, albums I own, death metal, Brutal Death Metal",
The Day Everything Became Nothing,Slow Death By Grinding,201680119060,"grindcore, goregrind",
Haemorrhage,Emetic Cult,196710275892.85715,"goregrind, death metal, grindcore",
Rompeprop,Just A Matter Of Splatter,192052692000,,
Dead Infection,Brain Corrosion,168767395762.8099,"grindcore, albums I own, polish, goregrind, 21st century in music",
Grandma,The Future's Just So Clear,154394731200,,
Satan's Revenge On Mankind,Goreblast,149896602869.44446,"goregrind, german, 2006, nazi",
Gutalax,Split with Cannibe,126388692000,,
Haemorrhage,We Are The Gore,116973179820,"goregrind, best of 2017, records of yo",
Mucupurulent,Bloodstained Blues,114099332349.65277,"grind-n-roll, metal, death metal, goregrind, Death'n'Roll",
Gruesome Stuff Relish,Horror Rises From the Tomb,114051725677.55103,"spain, goregrind, Kickass album cover",
Haemorrhage,Haematology,113418913759.60207,,
Nuclear Vomit,Obora,108035363072,"grindcore, polish, goregrind, deathgrind, kochane i milusie mysie zwierzaczki pieski kotki loffki",
The County Medical Examiners,Forensic Fugues and Medicolegal Medleys,107212206033.33334,"grindcore, goregrind, albums I own, death metal",
Mucupurulent,Sicko Baby,107155743190.02267,"goregrind, german goregrind",
Paracoccidioidomicosisproctitissarcomucosis,Satyriasis And Nymphomania,103241829600.00002,"grindcore, goregrind, Brutal Death Metal, brutal death, pornogrind",
Last Days of Humanity,In Advanced Haemorrhaging Conditions,101065779156,"goregrind, grindcore, Brutal Death Metal, groovy goregrind",
Неизвестный,Неизвестный,97879632000,,
Jig-Ai,RISING SUN CARNAGE,97253410212.3967,"goregrind, brutal, grindcore, Gore, prague","24 Mar 2014, 19:58"
Carnal Diafragma,Space Symphony Around Us,95948562760.38063,"Perfect Albums, grindcore, albums I own, goregrind, best albums ever",
Haemorrhage,Apology for Pathology (Reissue),88154892000,"grindcore, death metal, goregrind",
Destructive Explosion Of Anal Garland,Cutterclit,83224450633.5,goregrind,
Gutalax,Stinking Collection,71945527224.09972,,
Mucupurulent,Monsters Of Carnage,66641282632.00001,"goregrind, Death'n'Roll",
Eardelete,Zombielogy,66465512340.74074,goregrind,
Duodildo Vibrator,Light My Fire,65243878559.99999,,
Last Days of Humanity,Rest in Gore (1989 - 2006),65145186000,,
The Day Everything Became Nothing,Invention:Destruction,64148841000,"australian, goregrind",
Plasma,Creeping! Crawling! Raging!,63913510275,,
Mucupurulent,Horny Like Hell,63796848958.333336,"goregrind, Death'n'Roll, Diary of a Psycho",
Catasexual Urge Motivation,The Encyclopedia of Serial Murders,60514086696.69422,"goregrind, japanese, gore grind, buscalo en mi blogger solo pon en tu buscador living gore",
Negligent Collateral Collapse,Paranormal Nanodivision,60201111448.888885,"grindcore, goregrind",
Cliteater,The Great Southern Clitkill,60057100839.10035,"goregrind, 2010, Brutal Death Metal, Death'n'Roll, real grindcore",
Plasma,Creeping! Crushing! Crawling!,59160480000,"german, goregrind",
XXX Maniak,Harvesting the Cunt Nectar,48824801476,"goregrind, favourite albums, American Goregrind",
Nuclear Vomit,KORYTO,48091019585.416664,"grindcore, goregrind",
Tu Carne,Culto A La Muerte,47345780928,goregrind,
Amoebic Dysentery,Hospice Orgy,43849862626.75386,"goregrind, CD",
GO-ZEN,Hitoshizuku,43808551570.068016,goregrind,
Cemetery Rapist,Non Consensual Psychotropic Ovary Pounding,39519900000,,
2 Minuta Dreka,Let's Start a Porn in the Name of Gore,39021697697.95918,,
Cemetery Rapist,Children of the Porn,38678607845.06172,Cornfield Slam,
Hymen Holocaust,Hot Love,38031948500,"goregrind, netherlands",
Haemorrhage,The Kill Sessions,36054822500,,
Tu Carne,Just a Matter of Splatter,35557818000,,
Cemetery Rapist,Your Daughters Twat Filled With My Cock,33776426553.06123,"paedophilia, incest, gore slam, Cornfield Slam, da Midwest",
Destructive Explosion Of Anal Garland,Sealing Off the Vagina by Sewer Lid,31773520276.816612,,
The Day Everything Became Nothing,Invention : Destruction,31107796200,,
Grandma,Stomp and Grind (feat. Rico Nasty) [partywithray Remix],30345870000,,
Ahumado Granujo,Ahumado Granujo / Utopia - split CD,29913588000,,
Grandma,Shallow Water,28260473600,,
Negligent Collateral Collapse,Reprocess Segment Database Extender,28118536173.913044,"goregrind, grindcore",
Gaf,Cultivate Disdain,27639416112,"goregrind, deathgrind, finnish",
Last Days of Humanity,The XTC of Swallowing L.D.O.H.,27632727000,,
Foetopsy,Dyspartum,27578122245,"goregrind, grindcore, Brutal Death Metal, deathgrind",
Gaf,Mongofied,26896789012.5,"goregrind, finnish, deathgrind",
Negligent Collateral Collapse,Sick Atoms,26725024141.82825,goregrind,
Stoma,A Tribute to Gut,26014752000,,
Stoma,Unreleased Shit,25961250000,,
Eardelete,Scalpelogy,24931688683.950623,goregrind,
Hymen Holocaust,Hymen Holocaust,24283454840.816326,goregrind,
Hymen Holocaust,Donec Mors nos Separaverit,23864792985,goregrind,
Gruesome Stuff Relish,Sempiternal Death Grind,23848383270.833336,2013,
Spasm,Lust for Feculent Orgasm,23456524687.499996,"grindcore, goregrind",
Carnal Diafragma,Planet Of Children's Heads,23149581848.4375,"grindcore, goregrind",
Grandma,Downtown Life,21719628000,,
Tu Carne,Me Quedo Con Tu Dolor!,20866977000,,
Last Days of Humanity,Dutch Assault,20665557000,,
Cliteater,Cliteaten back to life,20539273211.11111,"goregrind, Death'n'Roll",
Hymen Holocaust,Necromance,20320402584.375,goregrind,
