Artist,Album,Weight,Tags,Published
Dethklok,The Dethalbum,34236398638.936596,"Melodic Death Metal, death metal, blacker than the blackest black times infinity, metal, Soundtrack","04 Mar 2009, 18:36"
Gojira,The Way of All Flesh,21777466675.7963,"progressive death metal, Progressive metal, death metal, 2008, metal","25 Jul 2009, 20:17"
Gojira,From Mars to Sirius,21432410475.769367,"whalecore, progressive death metal, Progressive metal, death metal, albums I own","17 Sep 2009, 15:03"
Behemoth,Evangelion,18400415514.990345,"death metal, Blackened Death Metal, black metal, albums I own, 2009","19 Jul 2009, 16:29"
Death,Symbolic,17969657659.13365,"death metal, progressive death metal, Technical Death Metal, albums I own, metal","25 Jan 2012, 21:55"
Behemoth,The Satanist,15840949189.873621,"2014, Blackened Death Metal, black metal, death metal, albums I own","07 Feb 2014, 05:51"
Behemoth,Demigod,15542739066.740946,"death metal, Blackened Death Metal, albums I own, black metal, polish","30 Jul 2010, 15:42"
Behemoth,The Apostasy,13333170739.206144,"death metal, Blackened Death Metal, black metal, albums I own, 2007","19 Mar 2009, 09:35"
Death,The Sound of Perseverance,11994746829.907473,"death metal, progressive death metal, Technical Death Metal, Progressive metal, albums I own","19 Apr 2010, 14:07"
Bloodbath,Nightmares Made Flesh,11810051937.496193,"death metal, albums I own, Brutal Death Metal, Swedish Death Metal, swedish","11 Dec 2008, 18:52"
Dethklok,Dethalbum II,11441948000.551752,"death metal, Melodic Death Metal, 2009, metal, Megadeth","26 Sep 2009, 15:46"
Death,Individual Thought Patterns,11294240867.958126,"death metal, Technical Death Metal, albums I own, progressive death metal, metal","14 Feb 2020, 21:23"
Gojira,Terra Incognita,10958688775.871607,"death metal, Progressive metal, progressive death metal, metal, 2001","19 Jun 2018, 00:21"
Bloodbath,The Fathomless Mastery,10468444603.228535,"death metal, albums I own, Brutal Death Metal, 2008, swedish","11 Dec 2008, 18:53"
Nile,Annihilation of the Wicked,9027845508.712135,"death metal, Technical Death Metal, Brutal Death Metal, albums I own, 2005","29 Apr 2009, 02:24"
Death,Human,8772360108.594166,"death metal, Technical Death Metal, albums I own, progressive death metal, 1991","27 Apr 2010, 02:18"
Death,Scream Bloody Gore,8318271292.712145,"death metal, old school death metal, albums I own, thrash metal, 1987","30 Jul 2008, 09:43"
Cannibal Corpse,Kill,7825674744.9987545,"death metal, Brutal Death Metal, albums I own, metal, grindcore","01 May 2009, 03:06"
Gojira,L'Enfant Sauvage,7800451729.614931,"2012, Progressive metal, progressive death metal, death metal, albums I own","07 May 2016, 13:09"
Carcass,Heartwork,7297302151.169807,"Melodic Death Metal, death metal, albums I own, metal, 1993","26 Jan 2017, 07:38"
Bolt Thrower,Those Once Loyal,6709783300.015492,"death metal, 2005, albums I own, metal, favorite albums","08 Nov 2018, 10:25"
Nile,Those Whom the Gods Detest,6434322570.727965,"death metal, Technical Death Metal, 2009, Brutal Death Metal, albums I own","15 Sep 2011, 17:04"
Morbid Angel,Altars of Madness,6432399899.970132,"death metal, 1989, albums I own, old school death metal, metal","20 Jan 2009, 22:31"
