Artist,Album,Weight,Tags,Published
Burzum,Filosofem,8906022936187625,"black metal, ambient black metal, atmospheric black metal, dark ambient, albums I own","27 Apr 2009, 23:26"
Bathory,Bathory,3467530989714400,"black metal, thrash metal, old school black metal, 1984, albums I own","30 Apr 2009, 05:49"
Burzum,Hvis lyset tar oss,2940181116301900,"black metal, ambient black metal, atmospheric black metal, albums I own, dark ambient","27 Apr 2009, 23:37"
Mayhem,De Mysteriis Dom Sathanas,2735677648844311,"black metal, Norwegian Black Metal, True Norwegian Black Metal, 1994, true black metal","08 Dec 2008, 19:43"
Deafheaven,Sunbather,2194699087699288,"2013, Post-Black Metal, blackgaze, Officially Shit, shit only a fag would listen to","04 Jun 2013, 01:21"
Dimmu Borgir,Puritanical Euphoric Misanthropia,2044560034381212,"Symphonic Black Metal, black metal, albums I own, melodic black metal, metal","17 Sep 2008, 21:14"
Satyricon,"Now, Diabolical",1997267816153512.5,"black metal, albums I own, Norwegian Black Metal, Black n Roll, metal","09 Nov 2008, 18:37"
Dimmu Borgir,Death Cult Armageddon,1996942082810358.5,"Symphonic Black Metal, black metal, albums I own, melodic black metal, metal","17 Sep 2008, 21:15"
Dimmu Borgir,Enthrone Darkness Triumphant,1971881548419039.8,"Symphonic Black Metal, black metal, melodic black metal, albums I own, Norwegian Black Metal","17 Sep 2008, 21:16"
Immortal,Sons of Northern Darkness,1796614425973500,"black metal, albums I own, Norwegian Black Metal, melodic black metal, True Norwegian Black Metal","18 Jan 2013, 22:51"
Cradle of Filth,Midian,1568661349792582.8,"black metal, Symphonic Black Metal, Gothic Metal, albums I own, metal","03 Sep 2010, 16:46"
Emperor,In the Nightside Eclipse,1450526952193200,"black metal, Symphonic Black Metal, albums I own, Norwegian Black Metal, melodic black metal","29 Nov 2008, 20:41"
Immortal,At the Heart of Winter,1362500216284444.5,"black metal, Norwegian Black Metal, melodic black metal, 1999, metal","18 Jan 2013, 22:46"
Kvelertak,Kvelertak,1244880459431405,"black metal, Black n Roll, 2010, hardcore punk, Stoner Rock","30 Jun 2010, 01:25"
Bathory,Blood Fire Death,1130312252323345.8,"black metal, viking metal, thrash metal, albums I own, 1988","30 Apr 2009, 05:43"
Darkthrone,A Blaze in the Northern Sky,1079531435737194.5,"black metal, albums I own, Norwegian Black Metal, 1992, True Norwegian Black Metal","12 Dec 2008, 21:16"
Burzum,Det Som Engang Var,1044484865894062.5,"black metal, atmospheric black metal, albums I own, ambient black metal, dark ambient","27 Apr 2009, 23:33"
Dimmu Borgir,In Sorte Diaboli,1002655430075569.1,"Symphonic Black Metal, black metal, albums I own, melodic black metal, metal","17 Sep 2008, 21:18"
Darkthrone,Transilvanian Hunger,999498088116412.5,"black metal, albums I own, Norwegian Black Metal, True Norwegian Black Metal, raw black metal","29 Jul 2008, 09:44"
Wolves in the Throne Room,Two Hunters,921059008390687.5,"black metal, atmospheric black metal, 2007, albums I own, ambient black metal","03 May 2014, 17:34"
Dissection,Storm of the Light's Bane,843885752396878.1,"black metal, melodic black metal, albums I own, death metal, 1995","30 Jul 2010, 16:06"
Emperor,Anthems To The Welkin At Dusk,807878649416935.5,"black metal, Symphonic Black Metal, albums I own, Norwegian Black Metal, metal","23 Jun 2015, 18:47"
Primordial,To the Nameless Dead,774746603309175,"black metal, pagan metal, folk metal, doom metal, albums I own",
Wolves in the Throne Room,Diadem Of 12 Stars,772804709776125,"black metal, 2006, atmospheric black metal, albums I own, ambient black metal","03 May 2014, 17:39"
Deafheaven,New Bermuda,748244650777536.1,"2015, black metal, post-rock, Post-Black Metal, blackgaze","16 Dec 2015, 17:20"
Burzum,Belus,723428772696000,"black metal, atmospheric black metal, Norwegian Black Metal, 2010, true black metal","21 Feb 2010, 18:24"
Cradle of Filth,Bitter Suites to Succubi,713754858378432,"black metal, albums I own, Symphonic Black Metal, Gothic Metal, Extreme Gothic Metal",
Satyricon,Volcano,661332993342593.8,"black metal, albums I own, Black n Roll, metal, 2002","03 Nov 2008, 14:24"
Satyricon,Nemesis Divina,637644626525204,"black metal, Norwegian Black Metal, albums I own, True Norwegian Black Metal, 1996",
Amesoeurs,Amesoeurs,631671077454518.4,"black metal, post-punk, shoegaze, atmospheric black metal, post-rock","12 Nov 2018, 03:03"
Venom,Black Metal,621288125678015.9,"black metal, speed metal, thrash metal, heavy metal, NWOBHM","23 Oct 2008, 03:00"
Summoning,Oath Bound,610638539168408.5,"atmospheric black metal, epic black metal, black metal, albums I own, epic metal","07 Aug 2013, 02:55"
Cradle of Filth,Cruelty and the Beast,606523067217417.6,"albums I own, black metal, Symphonic Black Metal, Gothic Metal, Extreme Gothic Metal","14 May 2011, 22:53"
Burzum,Fallen,571333281157316.2,"black metal, atmospheric black metal, 2011, Norwegian Black Metal, albums I own","30 Jan 2011, 16:08"
Wolves in the Throne Room,Black Cascade,545588738131150,"black metal, atmospheric black metal, 2009, dark ambient, albums I own","03 May 2014, 17:32"
Immortal,All Shall Fall,539126665692342.9,"black metal, 2009, Norwegian Black Metal, metal, albums I own","24 Sep 2009, 21:32"
Shining,V - Halmstad,531853046667900,"black metal, 2007, depressive black metal, Dark metal, swedish","24 Dec 2013, 10:57"
Dimmu Borgir,Abrahadabra,503946772434000,"Symphonic Black Metal, black metal, symphonic metal, albums I own, 2010","28 Nov 2010, 10:12"
Burzum,Burzum,499534212619693.9,"black metal, Norwegian Black Metal, 1992, dark ambient, True Norwegian Black Metal","19 Sep 2008, 18:14"
1349,Hellfire,470681609859825,"black metal, Norwegian Black Metal, albums I own, norwegian, metal",
Burzum,Aske,466557797896666.7,"black metal, albums I own, 1993, True Norwegian Black Metal, Norwegian Black Metal","03 Feb 2011, 12:34"
Deafheaven,Roads to Judah,462333932523645,"atmospheric black metal, black metal, post-rock, shit, Female fronted metal","21 Feb 2011, 22:38"
Immortal,Pure Holocaust,454482050199876.56,"black metal, True Norwegian Black Metal, Norwegian Black Metal, 1993, albums I own","24 Dec 2012, 17:32"
Satyricon,Dark Medieval Times,445351185644828.6,"black metal, atmospheric black metal, medieval black metal, Norwegian Black Metal, albums I own","03 Nov 2008, 14:26"
Satyricon,The Age of Nero,439171816697687.5,"black metal, Norwegian Black Metal, 2008, metal, albums I own","10 Jul 2009, 07:07"
