Artist,Album,Weight,Tags,Published
Slash,Slash,1411546613618.7976,"hard rock, rock, Slash, 2010, Rock and Roll","26 Jun 2010, 16:45"
Guns N' Roses,Appetite for Destruction,1057203014997.6909,"hard rock, albums I own, rock, 80s, classic rock","08 Jul 2008, 13:07"
AC/DC,Back in Black,1017408442699.19,"hard rock, albums I own, rock, classic rock, 80s","24 Sep 2008, 02:07"
Them Crooked Vultures,Them Crooked Vultures,566512724051.7242,"albums I own, rock, hard rock, 2009, Stoner Rock","04 Nov 2009, 14:46"
AC/DC,Black Ice,540708994912.0804,"hard rock, albums I own, rock, classic rock, 2008","20 Nov 2008, 00:55"
AC/DC,Highway to Hell,523079636383.7745,"hard rock, albums I own, classic rock, rock, 70s","24 Sep 2008, 02:04"
Guns N' Roses,Use Your Illusion II,451833231136.2362,"hard rock, albums I own, rock, 90s, Guns N Roses","05 Aug 2008, 19:32"
Guns N' Roses,Greatest Hits,433820472971.20355,"albums I own, hard rock, rock, 80s, metal","07 Jan 2013, 20:08"
Guns N' Roses,Use Your Illusion I,426296833475.81305,"hard rock, albums I own, rock, classic rock, 90s","05 Aug 2008, 19:35"
Guns N' Roses,Chinese Democracy,332001708506.38934,"hard rock, albums I own, rock, 2008, best of 2008","26 Nov 2008, 14:29"
Stone Sour,Come What(ever) May,326946764458.3623,"hard rock, albums I own, alternative metal, metal, rock",
Stone Sour,Audio Secrecy,325285448085.06586,"hard rock, 2010, metal, alternative metal, post-grunge",
AC/DC,High Voltage,252717873225.69995,"hard rock, albums I own, rock, classic rock, 70s","24 Sep 2008, 01:53"
Halestorm,The Strange Case Of...,233425045973.5233,"hard rock, rock, albums I own, alternative metal, 2012",
Stone Sour,Stone Sour,231789349324.70447,"hard rock, metal, alternative metal, albums I own, Stone Sour",
Deep Purple,Machine Head,227040147855.11884,"hard rock, classic rock, 70s, albums I own, 1972","23 Dec 2008, 17:59"
Velvet Revolver,Contraband,187444745490.11,"hard rock, albums I own, rock, Velvet Revolver, alternative rock","27 Jul 2009, 19:15"
Halestorm,Halestorm,175015980297.30716,"hard rock, rock, pop rock, Female fronted metal, female",
Greta Van Fleet,From the Fires,166384726573.41943,"rock, hard rock, blues rock, Led Zeppelin, 2017",
